timestamps,TP9,FP1,FP2,TP10,n/a,n/a
1509076596.654,865.671,819.337,844.012,864.848,0.000,0.000
1509076596.654,849.838,817.555,845.726,853.265,0.000,0.000
1509076596.654,841.750,822.216,844.492,834.074,0.000,0.000
1509076596.654,834.896,827.425,846.959,829.276,0.000,0.000
1509076596.654,835.444,825.300,844.834,837.980,0.000,0.000
1509076596.654,843.464,819.474,846.137,838.186,0.000,0.000
1509076596.671,848.604,818.720,846.411,840.242,0.000,0.000
1509076596.671,846.548,821.668,848.193,852.785,0.000,0.000
1509076596.671,859.982,822.422,845.040,865.671,0.000,0.000
1509076596.671,859.365,825.712,842.778,859.502,0.000,0.000
1509076596.671,853.882,828.727,844.012,851.277,0.000,0.000
1509076596.671,844.972,830.235,847.576,840.105,0.000,0.000
1509076596.671,851.003,827.768,843.052,835.444,0.000,0.000
1509076596.671,838.666,821.051,843.258,832.360,0.000,0.000
1509076596.671,827.288,813.717,845.383,839.625,0.000,0.000
1509076596.685,829.413,813.648,845.246,845.314,0.000,0.000
1509076596.685,835.924,823.244,846.068,847.645,0.000,0.000
1509076596.685,839.420,827.905,844.286,865.123,0.000,0.000
1509076596.685,848.947,828.796,848.056,870.057,0.000,0.000
1509076596.685,850.660,828.248,849.564,863.066,0.000,0.000
1509076596.685,848.193,823.587,849.495,861.970,0.000,0.000
1509076596.685,842.024,822.764,847.713,852.237,0.000,0.000
1509076596.705,837.980,827.699,844.423,837.638,0.000,0.000
1509076596.705,831.606,827.836,841.065,832.429,0.000,0.000
1509076596.705,832.429,823.107,839.351,842.710,0.000,0.000
1509076596.705,838.392,816.116,841.819,846.959,0.000,0.000
1509076596.705,836.473,815.910,846.274,842.367,0.000,0.000
1509076596.705,836.678,812.072,850.935,845.726,0.000,0.000
1509076596.705,854.088,813.237,846.959,856.761,0.000,0.000
1509076596.705,860.942,812.552,844.766,857.994,0.000,0.000
1509076596.705,856.075,807.685,844.697,854.979,0.000,0.000
1509076596.705,847.713,811.798,842.847,847.576,0.000,0.000
1509076596.719,845.383,822.216,840.448,836.198,0.000,0.000
1509076596.719,838.871,829.755,840.037,833.799,0.000,0.000
1509076596.719,837.843,833.731,839.077,847.439,0.000,0.000
1509076596.719,832.703,832.292,840.448,840.105,0.000,0.000
1509076596.719,836.952,832.840,845.246,839.831,0.000,0.000
1509076596.719,847.302,830.509,847.645,853.813,0.000,0.000
1509076596.719,861.764,829.481,848.124,862.449,0.000,0.000
1509076596.737,872.251,824.067,847.850,864.643,0.000,0.000
1509076596.737,862.587,818.995,847.096,859.708,0.000,0.000
1509076596.737,855.047,818.720,844.423,853.334,0.000,0.000
1509076596.737,848.056,819.543,841.750,837.501,0.000,0.000
1509076596.737,833.525,814.677,846.205,827.699,0.000,0.000
1509076596.737,833.251,810.221,849.975,832.086,0.000,0.000
1509076596.737,849.975,814.197,846.548,846.685,0.000,0.000
1509076596.737,856.349,821.531,849.016,853.813,0.000,0.000
1509076596.737,858.337,826.328,849.153,865.123,0.000,0.000
1509076596.754,865.808,827.905,850.318,867.521,0.000,0.000
1509076596.754,868.413,824.615,851.414,867.727,0.000,0.000
1509076596.754,866.562,821.599,846.479,871.086,0.000,0.000
1509076596.754,848.193,823.313,846.617,853.059,0.000,0.000
1509076596.754,840.722,821.805,845.451,832.497,0.000,0.000
1509076596.754,836.130,818.035,847.028,827.357,0.000,0.000
1509076596.754,840.311,812.894,847.850,838.803,0.000,0.000
1509076596.754,842.710,813.580,847.165,842.573,0.000,0.000
1509076596.770,840.585,814.814,846.479,847.850,0.000,0.000
1509076596.770,847.370,819.886,849.221,858.817,0.000,0.000
1509076596.770,865.808,828.042,846.959,868.481,0.000,0.000
1509076596.770,866.425,833.388,849.769,859.639,0.000,0.000
1509076596.770,859.639,824.958,849.153,856.349,0.000,0.000
1509076596.770,848.467,823.587,849.838,848.673,0.000,0.000
1509076596.770,847.645,826.740,846.891,844.834,0.000,0.000
1509076596.770,840.996,824.752,845.794,837.158,0.000,0.000
1509076596.787,836.061,820.914,845.726,839.831,0.000,0.000
1509076596.787,845.726,820.845,846.754,841.476,0.000,0.000
1509076596.787,854.499,824.272,846.479,851.826,0.000,0.000
1509076596.787,847.713,823.313,850.044,858.063,0.000,0.000
1509076596.787,858.474,824.409,848.673,868.001,0.000,0.000
1509076596.787,867.384,824.204,848.124,870.949,0.000,0.000
1509076596.787,859.639,820.571,847.439,866.973,0.000,0.000
1509076596.787,845.520,816.596,850.112,849.084,0.000,0.000
1509076596.787,839.146,816.938,849.906,831.469,0.000,0.000
1509076596.802,830.921,818.995,846.548,825.506,0.000,0.000
1509076596.802,821.325,823.998,845.383,826.945,0.000,0.000
1509076596.802,836.198,828.042,843.327,840.654,0.000,0.000
1509076596.802,839.900,829.344,849.701,844.903,0.000,0.000
1509076596.802,839.077,820.503,853.471,854.088,0.000,0.000
1509076596.802,844.355,817.418,852.785,856.624,0.000,0.000
1509076596.802,854.430,817.144,850.249,857.583,0.000,0.000
1509076596.802,851.140,815.430,848.330,855.458,0.000,0.000
1509076596.821,839.351,822.422,846.411,843.052,0.000,0.000
1509076596.821,837.295,830.098,844.629,829.618,0.000,0.000
1509076596.821,832.017,831.949,844.423,832.771,0.000,0.000
1509076596.821,830.167,830.989,847.782,839.488,0.000,0.000
1509076596.821,831.606,829.207,850.866,834.279,0.000,0.000
1509076596.821,834.553,824.683,850.798,835.993,0.000,0.000
1509076596.821,840.448,821.325,850.112,850.318,0.000,0.000
1509076596.821,850.386,819.406,850.249,856.966,0.000,0.000
1509076596.821,851.963,820.228,848.878,855.732,0.000,0.000
1509076596.836,846.137,815.225,848.467,851.346,0.000,0.000
1509076596.836,841.065,815.636,850.318,845.383,0.000,0.000
1509076596.836,844.081,820.091,847.439,836.198,0.000,0.000
1509076596.836,835.993,824.958,848.878,828.316,0.000,0.000
1509076596.836,829.413,827.973,851.963,827.082,0.000,0.000
1509076596.836,830.098,827.768,850.044,826.740,0.000,0.000
1509076596.836,833.799,823.176,850.044,835.376,0.000,0.000
1509076596.853,838.940,822.079,851.552,848.124,0.000,0.000
1509076596.853,850.455,823.587,850.318,854.636,0.000,0.000
1509076596.853,860.873,823.655,847.850,858.268,0.000,0.000
1509076596.853,854.636,813.580,850.044,853.882,0.000,0.000
1509076596.853,851.003,809.330,849.906,851.003,0.000,0.000
1509076596.853,836.335,817.418,852.854,825.917,0.000,0.000
1509076596.853,831.880,818.789,849.769,825.232,0.000,0.000
1509076596.853,830.784,819.817,846.548,830.030,0.000,0.000
1509076596.853,834.759,828.522,845.726,830.578,0.000,0.000
1509076596.871,840.791,828.453,849.016,839.831,0.000,0.000
1509076596.871,842.847,822.627,851.346,856.624,0.000,0.000
1509076596.871,857.857,822.901,850.798,870.606,0.000,0.000
1509076596.871,860.256,821.873,851.483,867.110,0.000,0.000
1509076596.871,853.334,818.378,851.140,862.449,0.000,0.000
1509076596.871,846.822,819.543,850.386,850.112,0.000,0.000
1509076596.871,840.311,822.696,845.794,836.884,0.000,0.000
1509076596.871,831.126,823.313,846.342,836.335,0.000,0.000
1509076596.871,828.042,820.023,848.056,843.464,0.000,0.000
1509076596.883,842.915,818.446,848.399,847.028,0.000,0.000
1509076596.883,853.882,821.462,848.536,849.290,0.000,0.000
1509076596.883,859.776,821.119,846.754,864.094,0.000,0.000
1509076596.883,852.443,826.671,848.673,863.341,0.000,0.000
1509076596.883,849.632,832.223,851.826,858.954,0.000,0.000
1509076596.883,846.274,832.566,850.935,859.845,0.000,0.000
1509076596.908,841.682,830.921,847.713,853.402,0.000,0.000
1509076596.908,841.682,824.135,844.766,843.190,0.000,0.000
1509076596.908,843.532,814.608,842.984,846.000,0.000,0.000
1509076596.908,835.170,816.801,844.286,844.012,0.000,0.000
1509076596.908,836.610,822.147,846.137,842.710,0.000,0.000
1509076596.908,835.719,826.397,849.838,843.532,0.000,0.000
1509076596.908,843.601,822.216,849.358,856.144,0.000,0.000
1509076596.908,859.228,824.889,846.822,864.711,0.000,0.000
1509076596.908,867.453,825.369,847.302,865.054,0.000,0.000
1509076596.908,859.708,817.350,849.084,863.409,0.000,0.000
1509076596.908,848.399,801.859,847.645,853.882,0.000,0.000
1509076596.908,841.202,803.641,845.383,841.545,0.000,0.000
1509076596.917,835.376,816.390,844.492,834.759,0.000,0.000
1509076596.917,835.513,822.353,843.875,831.675,0.000,0.000
1509076596.917,849.358,827.082,840.037,836.198,0.000,0.000
1509076596.917,846.137,829.961,839.488,836.541,0.000,0.000
1509076596.941,841.476,829.618,839.283,842.230,0.000,0.000
1509076596.941,845.588,827.151,842.504,842.847,0.000,0.000
1509076596.941,856.761,827.288,843.532,848.193,0.000,0.000
1509076596.941,861.696,824.409,839.146,853.539,0.000,0.000
1509076596.941,850.044,825.163,840.722,837.912,0.000,0.000
1509076596.941,837.226,831.469,845.794,817.624,0.000,0.000
1509076596.941,831.332,827.699,846.822,817.555,0.000,0.000
1509076596.941,834.005,822.422,847.370,827.631,0.000,0.000
1509076596.941,850.866,822.833,841.887,837.432,0.000,0.000
1509076596.941,851.894,824.958,840.928,842.504,0.000,0.000
1509076596.941,852.443,826.534,841.750,848.604,0.000,0.000
1509076596.941,861.627,829.070,840.996,853.813,0.000,0.000
1509076596.951,865.945,831.058,842.161,855.732,0.000,0.000
1509076596.951,861.627,829.687,842.024,854.499,0.000,0.000
1509076596.951,856.692,827.014,838.529,846.685,0.000,0.000
1509076596.951,852.717,825.643,836.473,832.429,0.000,0.000
1509076596.951,843.806,822.422,841.133,823.244,0.000,0.000
1509076596.951,835.993,816.184,842.641,828.042,0.000,0.000
1509076596.972,836.198,815.773,843.943,838.049,0.000,0.000
1509076596.972,842.573,815.225,844.834,847.987,0.000,0.000
1509076596.972,856.761,810.770,846.411,868.618,0.000,0.000
1509076596.972,857.857,808.234,846.137,866.082,0.000,0.000
1509076596.972,858.200,816.116,846.548,853.608,0.000,0.000
1509076596.972,846.479,824.821,848.741,843.464,0.000,0.000
1509076596.973,844.081,829.207,842.710,842.984,0.000,0.000
1509076596.973,838.186,824.958,839.077,835.239,0.000,0.000
1509076596.973,828.453,819.611,838.803,828.248,0.000,0.000
1509076596.973,826.466,815.293,840.654,831.538,0.000,0.000
1509076596.985,836.952,819.954,842.436,835.033,0.000,0.000
1509076596.985,847.165,823.587,843.875,844.697,0.000,0.000
1509076596.985,853.745,825.026,844.355,861.558,0.000,0.000
1509076596.985,860.736,823.930,838.734,867.042,0.000,0.000
1509076596.985,864.848,831.812,841.133,863.546,0.000,0.000
1509076596.985,858.200,835.581,846.342,854.773,0.000,0.000
1509076596.985,851.277,833.045,844.834,842.504,0.000,0.000
1509076597.003,842.710,829.481,841.407,833.731,0.000,0.000
1509076597.003,833.594,824.067,841.819,833.662,0.000,0.000
1509076597.003,839.968,820.023,841.065,846.617,0.000,0.000
1509076597.003,847.645,822.970,844.286,843.875,0.000,0.000
1509076597.003,842.504,822.901,848.536,839.283,0.000,0.000
1509076597.003,844.629,825.780,854.430,846.959,0.000,0.000
1509076597.003,859.982,818.515,849.632,863.066,0.000,0.000
1509076597.003,864.711,815.636,850.660,861.901,0.000,0.000
1509076597.003,855.732,815.430,850.181,856.418,0.000,0.000
1509076597.020,844.012,821.188,849.906,847.233,0.000,0.000
1509076597.020,837.158,827.631,846.959,835.170,0.000,0.000
1509076597.020,835.719,828.590,843.395,839.900,0.000,0.000
1509076597.020,831.332,828.522,846.411,831.675,0.000,0.000
1509076597.020,835.787,825.232,846.205,832.086,0.000,0.000
1509076597.020,833.388,814.677,848.810,835.513,0.000,0.000
1509076597.020,841.476,805.972,850.249,851.757,0.000,0.000
1509076597.020,852.991,809.262,850.455,857.583,0.000,0.000
1509076597.037,860.393,817.692,851.620,858.200,0.000,0.000
1509076597.037,856.761,826.671,851.140,857.240,0.000,0.000
1509076597.037,855.047,835.924,846.274,855.458,0.000,0.000
1509076597.037,847.096,835.513,846.754,842.230,0.000,0.000
1509076597.037,841.750,830.509,850.523,836.198,0.000,0.000
1509076597.037,836.747,828.522,854.567,830.989,0.000,0.000
1509076597.037,848.878,822.970,851.140,840.242,0.000,0.000
1509076597.037,851.277,816.596,852.100,849.564,0.000,0.000
1509076597.037,851.414,818.583,851.620,858.131,0.000,0.000
1509076597.053,860.530,823.313,851.689,859.297,0.000,0.000
1509076597.053,866.493,824.683,850.455,854.841,0.000,0.000
1509076597.053,867.796,825.917,847.645,858.748,0.000,0.000
1509076597.053,856.075,829.276,849.153,845.657,0.000,0.000
1509076597.053,853.196,827.699,847.370,834.005,0.000,0.000
1509076597.053,847.987,826.054,845.451,833.731,0.000,0.000
1509076597.053,840.859,826.123,846.685,835.719,0.000,0.000
1509076597.053,847.987,829.824,847.165,840.448,0.000,0.000
1509076597.070,850.318,825.506,848.124,847.782,0.000,0.000
1509076597.070,844.766,819.611,850.798,851.346,0.000,0.000
1509076597.070,862.449,823.107,849.427,867.659,0.000,0.000
1509076597.070,867.796,825.917,851.483,864.369,0.000,0.000
1509076597.070,864.163,827.014,852.854,857.720,0.000,0.000
1509076597.070,856.144,828.179,853.882,846.754,0.000,0.000
1509076597.070,849.358,833.457,848.399,840.448,0.000,0.000
1509076597.070,842.161,830.852,848.399,841.750,0.000,0.000
1509076597.087,842.161,828.453,849.358,848.741,0.000,0.000
1509076597.087,849.632,820.777,848.056,847.439,0.000,0.000
1509076597.087,855.801,821.462,848.124,853.882,0.000,0.000
1509076597.087,853.813,830.784,850.112,862.861,0.000,0.000
1509076597.087,853.471,833.114,849.975,858.885,0.000,0.000
1509076597.087,854.979,832.154,854.019,850.729,0.000,0.000
1509076597.087,857.583,828.933,850.044,856.829,0.000,0.000
1509076597.087,852.100,829.687,848.947,851.620,0.000,0.000
1509076597.087,849.084,833.045,848.467,845.794,0.000,0.000
1509076597.101,841.819,831.126,847.370,844.903,0.000,0.000
1509076597.101,838.529,827.836,848.262,847.987,0.000,0.000
1509076597.101,855.184,825.986,846.959,850.592,0.000,0.000
1509076597.101,853.196,826.397,850.181,847.439,0.000,0.000
1509076597.101,855.664,824.204,852.100,858.406,0.000,0.000
1509076597.101,865.671,830.509,854.156,865.534,0.000,0.000
1509076597.101,875.472,836.130,854.362,869.578,0.000,0.000
1509076597.121,873.005,835.581,854.019,866.288,0.000,0.000
1509076597.121,866.288,830.509,853.334,853.539,0.000,0.000
1509076597.121,857.172,818.720,849.290,846.137,0.000,0.000
1509076597.121,843.190,813.100,849.769,840.791,0.000,0.000
1509076597.121,835.993,816.459,851.277,837.021,0.000,0.000
1509076597.121,835.444,824.067,854.293,832.634,0.000,0.000
1509076597.121,843.327,828.796,848.810,847.782,0.000,0.000
1509076597.121,849.427,832.223,848.741,861.970,0.000,0.000
1509076597.121,856.829,831.538,847.919,866.014,0.000,0.000
1509076597.121,859.297,833.936,848.399,863.752,0.000,0.000
1509076597.135,856.624,836.267,847.645,856.829,0.000,0.000
1509076597.135,849.084,835.993,848.878,845.177,0.000,0.000
1509076597.135,848.810,832.977,842.573,838.529,0.000,0.000
1509076597.135,834.896,831.743,842.710,828.111,0.000,0.000
1509076597.135,826.123,821.873,842.161,820.434,0.000,0.000
1509076597.135,836.747,822.285,841.339,826.123,0.000,0.000
1509076597.135,844.629,824.341,845.314,838.871,0.000,0.000
1509076597.153,854.156,823.861,850.112,852.511,0.000,0.000
1509076597.153,865.397,825.026,851.483,857.789,0.000,0.000
1509076597.153,878.077,827.631,849.221,864.232,0.000,0.000
1509076597.153,868.070,833.045,850.592,860.942,0.000,0.000
1509076597.153,854.088,837.775,852.511,845.314,0.000,0.000
1509076597.153,844.355,837.089,853.539,820.091,0.000,0.000
1509076597.153,844.903,831.263,848.604,826.603,0.000,0.000
1509076597.153,841.339,824.204,848.399,834.896,0.000,0.000
1509076597.153,848.193,811.044,848.193,837.158,0.000,0.000
1509076597.170,852.100,808.713,849.358,843.601,0.000,0.000
1509076597.170,852.374,813.717,849.564,852.031,0.000,0.000
1509076597.170,865.191,823.039,845.451,860.873,0.000,0.000
1509076597.170,863.820,829.207,847.028,851.894,0.000,0.000
1509076597.170,854.841,830.509,849.564,846.822,0.000,0.000
1509076597.170,841.956,827.425,848.604,829.687,0.000,0.000
1509076597.170,834.553,821.805,843.464,819.954,0.000,0.000
1509076597.170,828.248,824.067,845.657,824.478,0.000,0.000
1509076597.186,827.014,817.829,847.028,832.497,0.000,0.000
1509076597.186,835.239,812.483,845.794,838.323,0.000,0.000
1509076597.186,846.891,816.596,845.451,852.580,0.000,0.000
1509076597.186,848.056,823.724,849.358,857.103,0.000,0.000
1509076597.186,858.200,819.954,847.439,861.147,0.000,0.000
1509076597.186,856.281,816.733,850.523,853.676,0.000,0.000
1509076597.186,856.624,821.736,849.906,854.636,0.000,0.000
1509076597.186,851.414,828.659,849.221,845.863,0.000,0.000
1509076597.186,842.504,831.469,844.766,830.921,0.000,0.000
1509076597.202,833.731,828.522,843.875,830.784,0.000,0.000
1509076597.202,836.884,826.740,845.451,840.859,0.000,0.000
1509076597.202,842.573,825.917,846.068,846.068,0.000,0.000
1509076597.202,843.875,823.107,850.592,854.636,0.000,0.000
1509076597.202,843.464,821.119,854.499,857.035,0.000,0.000
1509076597.202,861.216,820.708,850.729,866.151,0.000,0.000
1509076597.202,861.627,819.406,850.455,862.244,0.000,0.000
1509076597.202,845.931,811.455,851.894,857.583,0.000,0.000
1509076597.219,837.021,805.081,850.866,847.987,0.000,0.000
1509076597.219,832.703,810.290,847.782,835.239,0.000,0.000
1509076597.219,832.154,812.415,846.411,842.573,0.000,0.000
1509076597.219,828.727,821.531,849.427,843.738,0.000,0.000
1509076597.219,831.400,833.045,852.443,836.267,0.000,0.000
1509076597.219,844.081,838.117,852.237,846.685,0.000,0.000
1509076597.219,851.277,834.005,851.963,857.652,0.000,0.000
1509076597.219,862.449,826.534,852.648,862.312,0.000,0.000
1509076597.236,866.014,822.970,852.580,862.038,0.000,0.000
1509076597.236,857.515,824.204,852.168,859.228,0.000,0.000
1509076597.236,853.813,829.550,850.044,856.144,0.000,0.000
1509076597.236,845.726,833.457,848.741,842.367,0.000,0.000
1509076597.236,832.908,832.977,852.511,830.372,0.000,0.000
1509076597.236,836.541,832.360,852.991,835.033,0.000,0.000
1509076597.236,842.093,829.824,852.717,840.791,0.000,0.000
1509076597.236,848.467,819.886,851.826,850.318,0.000,0.000
1509076597.236,852.717,816.596,853.196,860.736,0.000,0.000
1509076597.252,859.365,824.272,850.798,859.776,0.000,0.000
1509076597.252,866.014,825.986,849.564,863.478,0.000,0.000
1509076597.252,857.583,827.768,849.358,858.680,0.000,0.000
1509076597.252,846.685,830.235,847.782,843.121,0.000,0.000
1509076597.252,832.017,837.021,849.701,822.490,0.000,0.000
1509076597.253,837.089,839.900,852.100,830.304,0.000,0.000
1509076597.253,836.952,835.307,851.963,836.473,0.000,0.000
1509076597.253,841.407,824.135,849.701,835.993,0.000,0.000
1509076597.270,845.040,816.733,850.592,840.654,0.000,0.000
1509076597.270,849.290,817.213,854.362,859.434,0.000,0.000
1509076597.270,862.929,823.244,854.430,870.674,0.000,0.000
1509076597.270,869.372,830.715,855.732,871.154,0.000,0.000
1509076597.270,855.116,832.497,858.131,856.555,0.000,0.000
1509076597.270,849.153,834.142,855.938,845.246,0.000,0.000
1509076597.270,840.311,833.936,849.632,833.936,0.000,0.000
